time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
1996-01-01,-121.54,53.37,658.92,806.34,946.92,656.29,808.01,946.57,655.10,810.35,949.70
1997-01-01,-121.54,53.37,657.72,820.22,932.94,663.05,825.93,933.61,660.11,822.37,939.44
1998-01-01,-121.54,53.37,691.74,799.71,919.66,688.25,797.98,919.03,689.57,800.97,921.74
1999-01-01,-121.54,53.37,778.53,837.04,951.64,775.26,837.28,953.43,777.36,835.58,950.99
2000-01-01,-121.54,53.37,639.66,846.74,983.19,641.33,847.45,983.69,639.64,847.72,984.63
2001-01-01,-121.54,53.37,699.23,813.80,987.57,699.74,812.12,990.39,699.75,818.08,989.49
2002-01-01,-121.54,53.37,687.01,839.52,951.53,694.63,838.66,953.19,688.99,837.93,952.15
2003-01-01,-121.54,53.37,732.26,821.62,956.83,729.07,830.18,956.79,732.10,825.97,964.97
2004-01-01,-121.54,53.37,702.23,800.90,936.89,700.50,800.24,937.60,701.06,803.70,935.04
2005-01-01,-121.54,53.37,775.13,852.48,1000.05,769.95,853.62,997.75,776.54,856.75,999.90
2006-01-01,-121.54,53.37,702.03,856.55,978.12,704.95,857.69,1005.03,727.37,858.69,1020.17
2007-01-01,-121.54,53.37,752.93,893.35,1014.10,740.57,872.36,1053.32,722.27,854.03,975.36
2008-01-01,-121.54,53.37,720.63,850.49,1046.34,651.69,843.64,1063.77,661.09,830.09,962.54
2009-01-01,-121.54,53.37,703.61,865.04,1008.73,718.10,849.26,988.74,783.43,880.63,989.63
2010-01-01,-121.54,53.37,728.35,838.65,991.06,702.52,837.11,1008.68,677.64,782.60,1012.19
2011-01-01,-121.54,53.37,689.38,884.93,1004.65,715.54,903.39,1093.98,762.74,836.30,954.67
2012-01-01,-121.54,53.37,751.37,873.30,987.07,719.11,864.84,948.91,692.63,837.71,984.95
2013-01-01,-121.54,53.37,663.33,811.80,969.05,740.84,844.56,946.85,754.06,835.54,957.63
2014-01-01,-121.54,53.37,784.46,882.30,975.37,698.97,843.17,1013.50,686.06,838.03,952.85
2015-01-01,-121.54,53.37,735.11,854.32,1018.19,692.31,820.19,993.37,726.35,838.35,1000.99
2016-01-01,-121.54,53.37,710.57,886.87,997.71,693.55,868.30,977.75,739.07,872.53,1038.79
2017-01-01,-121.54,53.37,727.65,865.14,943.91,692.14,835.86,944.34,730.04,822.99,1023.34
2018-01-01,-121.54,53.37,757.17,852.90,987.32,748.15,826.70,937.79,730.19,827.68,979.95
2019-01-01,-121.54,53.37,691.86,837.20,924.32,679.52,828.65,984.15,681.47,820.71,1040.58
2020-01-01,-121.54,53.37,704.44,892.06,1024.13,696.73,887.46,1041.45,746.34,869.15,968.58
2021-01-01,-121.54,53.37,674.50,877.38,1034.71,755.98,885.45,962.93,716.82,868.15,1012.63
2022-01-01,-121.54,53.37,669.74,814.51,1064.54,677.33,850.91,1005.83,769.28,901.01,1034.85
2023-01-01,-121.54,53.37,782.94,841.76,978.05,707.82,853.88,1023.38,681.45,834.68,941.98
2024-01-01,-121.54,53.37,755.73,865.15,1120.08,717.81,895.30,1010.38,751.49,855.94,968.80
2025-01-01,-121.54,53.37,745.32,861.24,961.75,693.07,843.24,1008.94,777.83,883.68,947.96
2026-01-01,-121.54,53.37,737.41,846.04,1003.44,757.88,881.21,1018.38,726.04,874.21,993.11
2027-01-01,-121.54,53.37,750.88,855.18,968.21,730.06,871.17,982.03,717.35,826.77,1003.49
2028-01-01,-121.54,53.37,719.91,864.43,1000.78,858.53,915.21,1007.37,779.56,876.28,1031.67
2029-01-01,-121.54,53.37,667.71,850.03,1017.94,763.01,852.79,1056.92,757.79,860.82,1008.24
2030-01-01,-121.54,53.37,747.17,910.95,1056.31,761.99,889.34,929.08,725.89,858.68,982.70
2031-01-01,-121.54,53.37,795.87,911.35,1049.87,741.35,809.58,1025.62,708.08,899.49,972.43
2032-01-01,-121.54,53.37,757.94,937.27,1054.36,753.02,904.53,1037.89,789.37,898.24,973.93
2033-01-01,-121.54,53.37,742.25,881.32,1042.69,780.43,844.56,1109.24,763.78,891.50,1041.33
2034-01-01,-121.54,53.37,729.79,829.98,959.96,753.96,884.67,990.22,790.17,949.85,1082.20
2035-01-01,-121.54,53.37,688.54,830.16,1070.32,785.91,940.20,1073.40,738.61,853.72,1035.02
2036-01-01,-121.54,53.37,734.15,847.84,933.09,697.41,823.48,1063.35,747.21,891.18,970.23
2037-01-01,-121.54,53.37,736.52,901.75,1037.74,749.10,827.78,1032.14,770.47,914.78,1066.44
2038-01-01,-121.54,53.37,801.52,908.03,1047.80,738.26,892.46,1136.87,767.34,871.19,937.38
2039-01-01,-121.54,53.37,807.80,860.43,1033.37,752.45,873.91,1020.98,724.80,832.25,1038.25
2040-01-01,-121.54,53.37,749.49,901.30,1032.30,767.60,877.12,1060.86,773.59,875.03,1031.82
2041-01-01,-121.54,53.37,754.73,824.73,981.06,741.62,903.64,1076.18,754.54,883.77,992.63
2042-01-01,-121.54,53.37,748.09,836.11,1020.74,703.42,858.71,1052.30,753.54,914.50,1091.34
2043-01-01,-121.54,53.37,723.70,827.12,1058.67,718.62,815.05,942.57,773.81,855.82,1021.64
2044-01-01,-121.54,53.37,805.28,881.43,1025.69,695.52,837.02,1021.84,721.25,900.20,1019.61
2045-01-01,-121.54,53.37,764.19,894.82,1091.20,723.18,892.40,1038.22,742.19,849.99,1013.71
2046-01-01,-121.54,53.37,744.33,888.65,1095.90,774.93,898.32,1111.63,726.87,879.46,1021.67
2047-01-01,-121.54,53.37,763.62,900.96,1045.52,741.63,906.38,1059.64,711.99,865.23,1009.91
2048-01-01,-121.54,53.37,742.28,928.18,1069.78,771.12,855.19,1014.22,773.56,908.14,983.26
