time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
2040-01-01,-105.88,54.79,329.01,411.62,534.16,317.71,495.05,676.49,326.81,479.37,648.37
2041-01-01,-105.88,54.79,367.07,418.60,522.21,360.06,459.77,549.93,347.29,450.31,615.51
2042-01-01,-105.88,54.79,405.15,465.78,558.53,359.25,423.09,627.51,395.62,494.21,557.29
2043-01-01,-105.88,54.79,415.73,521.21,590.67,369.06,428.75,513.28,351.38,439.79,561.48
2044-01-01,-105.88,54.79,386.95,501.09,597.37,367.56,468.99,602.02,393.79,497.86,619.86
2045-01-01,-105.88,54.79,391.67,459.39,540.45,356.00,480.85,576.15,400.61,469.17,600.35
2046-01-01,-105.88,54.79,393.61,471.85,547.31,328.79,460.29,572.10,387.57,483.02,580.37
2047-01-01,-105.88,54.79,328.33,440.40,591.72,385.71,446.85,613.43,384.47,479.10,587.20
2048-01-01,-105.88,54.79,370.05,435.09,564.98,367.03,457.18,550.65,372.29,480.12,564.93
2049-01-01,-105.88,54.79,362.58,450.44,527.45,330.64,469.87,552.45,389.23,468.78,537.93
2050-01-01,-105.88,54.79,390.35,459.78,562.65,385.26,456.88,591.04,339.17,434.72,602.52
